order_id,product_id,quantity,price
6535,39,2,401.47
6536,49,3,1233.97
6536,77,2,1893.04
6536,20,1,1908.32
6537,80,1,1915.28
6537,12,2,249.56
6537,3,2,1394.2
6537,10,2,1080.17
6538,88,1,172.62
6539,60,1,1549.26
6539,19,2,563.67
6540,85,2,1438.86
6540,51,1,249.48
6541,15,1,908.92
6541,65,2,1336.72
6542,1,2,1923.0
6542,24,2,376.7
6543,38,2,964.49
6543,46,2,1470.7
6543,31,1,1204.54
6543,19,1,1096.24
6544,33,2,333.88
6544,80,1,1538.88
6544,46,2,552.23
6545,89,2,68.59
6545,25,1,879.04
6545,94,2,560.45
6546,64,2,1946.85
6546,47,1,468.32
6547,64,2,1312.14
6547,16,2,704.52
6547,1,2,1826.14
6547,54,1,1282.05
6548,77,1,1297.51
6548,12,1,613.96
6548,86,1,1600.12
6549,43,2,987.66
6549,81,2,1377.47
6550,40,1,1303.32
6550,27,2,91.27
6550,94,1,112.26
6550,83,1,1178.74
6551,31,1,1512.58
6551,53,2,277.41
6551,22,1,931.75
6551,4,1,401.06
6551,52,1,1912.93
6552,21,2,250.21
6552,16,2,1157.98
6553,72,3,1985.0
6553,22,2,1747.65
6553,31,2,514.02
6553,9,1,440.95
6554,45,1,690.12
6554,82,2,1730.99
6555,43,2,500.94
6555,91,2,1705.47
6555,16,2,433.21
6555,88,2,571.22
6555,28,1,1844.85
6556,75,2,189.36
6556,72,2,931.88
6557,91,1,1448.31
6557,81,1,1233.72
6558,89,2,526.56
6559,96,2,378.41
6559,65,1,897.72
6559,49,2,551.88
6559,7,1,1163.12
6560,4,1,237.8
6560,40,2,1673.54
6561,94,1,1005.85
6562,50,2,1513.35
6562,65,2,1727.77
6562,78,2,92.33
6562,58,1,256.93
6563,11,1,1245.67
6563,38,1,1197.0
6563,8,1,181.13
6564,91,1,1891.35
6565,56,1,1957.05
6565,66,2,871.81
6565,40,2,1900.83
6565,92,1,1753.41
6565,24,1,1447.58
6566,47,1,173.45
6566,61,1,1681.98
6566,21,2,318.63
6567,43,2,1220.36
6568,65,1,1102.23
6568,99,2,1256.57
6569,91,2,1412.25
6569,70,1,325.16
6569,78,1,331.6
6569,28,1,303.82
6570,38,1,788.71
6570,43,1,699.56
6570,80,1,1893.64
6570,103,1,1478.17
6571,43,1,738.47
6571,12,2,936.48
6571,89,2,1428.05
6571,66,1,335.92
6571,48,2,1284.18
6572,59,1,1417.41
6573,25,1,1729.58
6573,5,1,970.34
6574,36,1,1924.28
6574,38,2,1260.66
6574,5,1,1085.33
6575,61,2,1033.27
6575,9,1,431.84
6576,57,1,846.1
6576,19,1,1815.38
6576,18,1,749.83
6577,28,2,546.04
6577,39,2,1934.15
6577,17,2,823.45
6578,82,1,1613.21
6578,29,1,997.73
6579,37,1,504.35
6579,24,2,1368.21
6579,44,1,1402.1
6580,84,2,1417.28
6581,40,2,554.15
6581,50,2,1408.56
6582,28,2,646.1
6582,29,1,1517.11
6582,48,2,1579.99
6583,80,2,1865.41
6583,43,2,1952.47
6584,20,1,127.44
6585,12,1,1801.73
6586,54,1,949.96
6586,36,1,1171.19
6587,83,1,1550.99
6587,36,2,1136.71
6588,83,2,525.24
6588,24,2,832.89
6589,3,2,429.83
6589,43,2,100.52
6589,12,2,695.89
6589,33,1,1552.31
6590,40,1,977.96
6590,38,2,1700.8
6591,81,1,1609.98
6591,60,1,1077.81
6592,59,2,703.55
6592,35,1,245.66
6592,68,1,1962.74
6592,47,3,1142.06
6593,3,2,292.47
6593,77,2,576.43
6593,72,1,1189.26
6593,101,2,202.41
6594,45,1,1053.67
6594,11,2,1689.34
6595,87,2,221.85
6595,101,1,411.12
6595,4,2,847.49
6595,38,2,1121.68
6596,79,1,65.72
6597,102,2,1501.14
6597,42,2,1045.84
6598,83,2,1532.86
6598,3,1,989.49
6599,57,1,1566.08
6599,9,2,257.07
6599,101,1,1250.65
6599,93,2,407.45
6600,43,1,1620.42
6600,1,1,1426.8
6600,23,2,266.69
6601,27,1,1479.9
6601,40,1,460.35
6601,28,1,747.37
6602,26,2,989.31
6603,90,2,577.38
6603,96,1,786.01
6604,60,1,382.0
6604,1,2,1950.59
6605,6,2,1958.19
6605,43,2,863.48
6605,92,2,844.23
6606,59,2,297.84
6606,75,2,1109.4
6607,40,1,1379.6
6607,77,1,826.18
6607,47,2,1290.69
6608,7,1,1292.39
6608,33,1,1113.88
6609,57,2,1373.58
6609,52,2,214.08
6609,7,2,469.12
6610,67,2,728.93
6611,23,1,728.32
6611,86,1,320.46
6612,36,2,1118.85
6612,53,2,1977.32
6612,12,2,1949.54
6613,12,1,400.63
6613,21,1,1747.87
6613,72,1,584.04
6614,100,1,627.3
6614,74,1,1845.27
6614,86,2,1144.53
6615,55,1,651.26
6616,57,1,1091.75
6616,56,2,1879.93
6616,12,3,995.99
6617,15,2,622.36
6617,40,2,766.43
6618,31,1,95.38
6618,1,2,1764.56
6618,90,2,970.28
6618,20,2,128.69
6618,32,2,83.02
6619,6,2,1624.81
6619,17,2,1280.35
6619,56,2,864.59
6620,90,1,216.36
6620,88,1,1101.45
6620,1,2,1899.1
6621,90,2,1464.25
6621,17,1,769.61
6621,5,2,613.23
6622,29,2,656.38
6622,42,1,1529.93
6622,41,1,1228.35
6623,64,2,408.37
6623,23,2,1274.66
6624,72,1,176.65
6625,98,2,1578.28
6625,5,2,279.73
6625,79,1,1138.55
6625,25,1,1759.28
6626,19,2,869.51
6626,35,2,1751.78
6626,62,1,627.85
6626,39,1,579.72
6627,3,3,876.94
6627,81,1,885.46
6627,12,2,1579.35
6628,96,1,1632.89
6628,41,2,1404.78
6628,61,1,715.82
6629,29,1,1001.5
6629,87,2,1064.44
6629,12,1,575.26
6630,40,2,1656.61
6630,60,1,1346.55
6630,87,2,1178.04
6630,11,2,1004.37
6631,64,1,811.07
6631,25,2,1317.9
6632,91,2,794.32
6632,69,1,966.35
6632,28,1,957.57
6633,95,1,900.73
6633,83,1,155.33
6633,77,2,1382.44
6634,54,1,760.18
6634,56,1,445.74
6635,96,1,400.63
6635,61,1,1287.27
6636,71,2,1204.85
6636,91,2,1787.06
6636,101,1,623.36
6637,7,2,67.66
6637,90,1,703.84
6637,63,2,1038.37
6638,35,1,374.67
6638,87,2,1641.67
6638,75,2,86.04
6639,79,2,350.86
6639,12,1,137.35
6639,100,1,1659.53
6639,19,2,1603.83
6640,67,2,1102.41
6640,49,1,476.38
6641,54,1,1370.07
6641,68,1,1769.52
6642,53,1,897.18
6642,69,1,1688.82
6643,15,1,1446.62
6643,98,2,1157.08
6644,3,2,388.94
6644,53,1,1256.05
6645,46,2,1165.37
6645,75,2,996.16
6646,92,2,1652.59
6646,81,2,192.3
6647,61,2,1913.51
6648,43,2,949.46
6648,79,2,1197.88
6649,28,2,1443.7
6649,3,1,1257.97
6649,54,2,656.23
6649,12,1,600.79
6649,30,1,1876.44
6650,29,1,858.49
6650,24,2,441.35
6650,14,1,1343.97
6651,28,2,1261.69
6651,89,1,681.11
6652,74,1,1730.56
6652,35,2,1834.23
6652,18,2,870.29
6653,21,1,546.56
6653,78,1,489.84
6653,30,1,1742.8
6654,52,1,730.05
6654,89,2,937.78
6655,53,1,1381.89
6655,52,1,464.22
6656,36,1,1708.31
6656,3,2,598.95
6656,94,1,1300.54
6657,28,2,915.44
6657,46,1,726.12
6657,57,1,1004.3
6658,99,1,765.17
6659,78,2,198.02
6659,7,2,111.22
6659,1,2,202.28
6660,12,2,207.86
6660,52,1,51.32
6660,8,2,1049.91
6661,7,1,1899.57
6661,94,2,1696.61
6662,1,2,1319.48
6662,14,1,818.02
6662,32,2,1945.01
6662,27,1,1554.92
6663,76,2,211.5
6663,72,2,275.04
6664,52,2,899.12
6665,28,2,1139.15
6665,3,1,1711.53
6666,17,1,1279.43
6666,3,2,1061.54
6666,97,1,667.74
6667,19,1,1133.58
6667,81,1,428.53
6667,9,2,1930.35
6668,34,2,1992.39
6668,90,1,382.2
6669,66,3,913.98
6669,33,2,1008.76
6669,28,2,1358.91
6670,47,1,470.83
6671,1,2,927.01
6671,101,2,413.35
6671,17,2,1149.85
6672,76,2,497.78
6672,91,1,148.81
6673,53,2,1529.07
6673,38,1,1316.77
6673,54,1,1046.27
6674,62,1,1218.21
6675,4,2,1977.7
6675,89,2,591.2
6676,6,2,1215.03
6677,74,2,1685.17
6677,10,1,469.41
6678,70,1,1691.75
6678,57,1,1868.49
6678,68,1,1977.9
6678,84,2,436.19
6679,1,1,1964.05
6679,23,1,184.92
6679,11,2,1442.49
6679,89,1,1828.78
6680,43,2,1211.06
6681,30,1,170.25
6681,86,1,689.01
6682,5,1,1133.72
6683,41,2,1635.33
6683,31,1,1055.29
6683,43,2,1510.77
6684,48,2,1530.73
6684,102,1,701.02
6684,12,1,912.94
6684,71,2,1405.97
6685,50,1,323.54
6685,56,2,1924.9
6685,60,1,1226.21
6685,4,2,1868.21
6686,50,2,693.24
6686,76,2,1570.27
6687,52,1,1583.55
6687,54,2,1709.42
6687,1,2,939.25
6688,48,1,933.85
6688,7,1,1794.41
6689,4,1,1834.51
6689,95,2,1033.88
6690,86,2,671.74
6690,81,2,1372.93
6691,12,1,1019.94
6692,98,2,330.29
6692,12,2,802.05
6693,94,1,773.2
6693,15,2,663.72
6694,16,2,920.15
6694,29,1,724.19
6694,95,1,518.24
6694,93,2,161.26
6695,44,1,1916.36
6695,79,1,1056.49
6696,99,1,1684.39
6696,65,1,609.41
6696,12,1,105.21
6697,4,2,959.07
6697,65,2,1038.99
6697,39,2,472.4
6698,16,1,1686.74
6698,18,2,1743.5
6698,95,2,1103.21
6699,72,1,701.07
6699,24,1,1744.77
6699,5,1,1603.98
6699,45,2,1600.43
6700,7,2,533.98
6700,44,1,1066.67
6701,50,1,593.9
6701,94,1,1207.76
6701,38,1,1860.14
6702,82,1,384.71
6702,17,2,1989.51
6702,40,2,510.13
6702,26,2,1680.42
6702,74,2,717.57
6703,17,1,1613.57
6703,12,1,830.02
6704,67,2,550.97
6704,49,1,1768.78
6704,85,2,778.6
6704,86,2,490.02
6705,72,2,1846.36
6705,7,2,1032.75
6705,48,2,844.62
6706,3,1,249.23
6706,1,1,1750.9
6706,79,2,1956.05
6707,67,2,664.78
6707,98,1,1623.7
6707,40,2,457.28
6708,91,1,1847.65
6708,40,2,977.45
6709,81,2,1445.03
6709,27,1,1034.04
6710,18,2,962.83
6710,90,1,499.87
6710,58,1,1753.86
6711,87,2,1143.53
6711,70,1,1161.19
6711,7,2,1015.57
6711,12,1,149.81
6712,49,1,1324.66
6712,10,1,1369.79
6712,57,1,997.94
6713,50,1,1580.15
6714,16,2,109.22
6714,59,2,1756.88
6714,47,2,1446.05
6715,8,2,101.58
6715,30,2,442.26
6716,13,1,144.62
6717,90,2,986.18
6717,40,2,1929.34
6717,59,1,1960.42
6718,19,1,419.28
6718,33,2,771.86
6718,11,2,1467.28
6719,1,1,235.25
6719,67,1,292.86
6719,7,1,1732.08
6720,90,1,1568.62
6720,67,1,1036.84
6720,4,2,416.58
6721,88,1,1308.91
6722,62,1,1296.27
6722,77,1,918.22
6723,44,2,1804.39
6723,86,2,558.59
6724,92,2,530.55
6724,9,1,505.84
6724,56,1,1858.74
6725,28,1,1373.13
6725,71,2,246.76
6726,44,1,1671.28
6726,24,1,1940.86
6727,98,2,651.24
6728,100,2,754.6
6728,73,2,905.13
6728,70,1,1771.89
6729,28,1,204.82
6729,97,1,815.47
6729,3,1,1273.23
6730,4,1,1460.98
6730,55,1,506.98
6730,64,1,1689.61
6730,7,2,1467.59
6731,81,1,373.42
6732,16,1,1616.76
6732,93,2,286.02
6733,64,1,1209.09
6733,35,1,540.95
6733,83,1,772.8
6734,67,2,361.76
6734,49,2,637.38
6735,11,2,547.79
6735,12,1,1592.71
6735,92,2,1398.28
6736,29,2,1234.7
6736,77,1,483.41
6736,67,2,287.32
6737,12,2,342.09
6737,97,1,1865.04
6737,51,1,1598.84
6738,23,1,1958.44
6738,79,2,1723.96
6739,98,2,1301.59
6739,87,2,625.92
6739,92,1,768.13
6739,24,2,1862.55
6740,74,3,1320.59
6740,103,1,1913.56
6741,6,1,341.93
6741,28,2,1423.0
6741,27,2,776.59
6742,54,1,1765.58
6743,80,2,1876.73
6743,103,2,1765.18
6743,39,1,1637.54
6744,33,2,631.44
6744,57,1,848.61
6745,84,2,661.13
6745,102,1,494.22
6746,59,1,588.31
6746,57,1,1807.82
6746,23,2,1347.38
6746,17,2,762.5
6747,102,2,1642.6
6747,3,1,1882.07
6747,42,1,922.64
6747,30,1,1556.8
6748,47,1,927.41
6748,90,1,1021.56
6748,78,2,1292.6
6748,11,2,1586.69
6748,10,1,686.6
6749,40,1,710.47
6749,96,2,944.57
6749,55,2,1338.0
6750,88,1,304.61
6750,29,1,1842.8
6750,18,2,528.21
6750,7,1,242.16
6751,9,2,1539.41
6751,97,1,91.46
6751,56,2,347.38
6752,46,1,1031.86
6752,37,1,1844.34
6753,6,2,1908.46
6753,54,1,1049.83
6753,1,2,1107.93
6754,22,1,1906.24
6755,49,2,1583.43
6756,28,2,840.34
6756,14,1,414.33
6756,68,1,143.89
6756,95,2,1100.32
6757,64,2,395.85
6757,48,2,1022.09
6757,40,2,1535.94
6758,14,1,1672.18
6758,3,2,553.6
6758,102,2,644.78
6758,73,2,815.23
6759,7,2,57.22
6759,71,2,1981.07
6760,58,2,717.47
6760,10,2,1760.16
6760,82,2,859.82
6761,63,3,1263.38
6761,58,1,1888.4
6762,99,1,1591.94
6763,86,2,355.03
6763,43,2,359.95
6764,3,2,963.35
6765,99,2,1666.0
6765,98,2,292.84
6766,80,2,1630.32
6766,28,2,925.75
6766,72,2,1935.68
6767,15,2,81.48
6767,42,2,169.64
6768,95,1,778.01
6769,92,2,393.96
6769,64,2,279.46
6769,6,1,1873.42
6770,95,2,1143.37
6770,68,1,740.3
6770,83,1,1195.7
6770,77,2,383.23
6770,58,2,433.9
6771,86,2,1628.59
6771,20,1,1849.04
6771,70,2,1024.2
6772,38,2,766.53
6772,99,1,1894.99
6772,16,1,1007.94
6773,44,2,1620.48
6773,52,2,499.8
6774,86,1,1004.62
6774,24,2,113.17
6774,28,2,280.43
6774,4,1,1701.14
6775,40,1,387.9
6775,67,2,531.48
6776,1,1,1065.62
6776,89,1,579.14
6776,17,1,328.11
6777,33,2,752.57
6777,51,2,572.95
6778,101,2,1928.23
6778,72,1,727.53
6778,97,1,960.46
6779,96,1,1914.53
6780,56,2,832.3
6780,4,2,1342.88
6780,24,1,169.01
6781,12,1,316.9
6781,76,2,1585.76
6782,55,3,1172.07
6782,57,2,1633.58
6782,13,1,399.34
6783,20,2,1196.5
6784,97,1,1676.42
6784,79,1,333.62
6784,1,2,763.16
6785,94,1,1968.67
6785,74,2,1993.46
6786,97,2,1646.37
6786,29,2,251.4
6787,33,2,1168.12
6787,50,2,960.67
6788,98,2,533.43
6788,53,1,1668.82
6789,85,2,1003.15
6789,4,1,532.6
6790,101,1,513.66
6790,97,1,1909.68
6790,79,1,1729.43
6791,51,1,1033.53
6791,32,2,1734.63
6792,43,1,1390.95
6792,87,1,1005.58
6792,63,2,1149.32
6793,10,2,1511.2
6794,1,2,987.01
6795,46,1,1051.69
6795,38,2,819.42
6796,7,2,1523.53
6797,83,1,807.5
6798,64,1,961.9
6799,83,1,1614.3
6800,59,1,1301.87
6800,77,2,400.92
6800,73,1,604.11
6801,57,1,1035.07
6801,79,2,1005.96
6801,5,2,1724.36
6802,68,1,1494.41
6802,96,2,1439.89
6802,12,2,1412.3
6802,5,1,650.04
6803,84,1,1439.05
6803,55,2,557.91
6803,1,2,807.75
6804,26,2,644.37
6804,69,1,972.27
6805,28,2,851.66
6805,12,1,112.76
6805,68,1,1157.0
6806,6,1,1467.87
6807,86,2,1250.37
6807,72,2,1059.07
6807,28,2,883.18
6808,77,2,1627.9
6808,27,2,1154.51
6809,23,1,551.77
6809,41,3,660.97
6810,52,1,983.5
6810,14,1,1318.43
6810,67,2,1787.84
6810,23,2,547.0
6811,64,2,507.14
6811,93,1,220.79
6811,32,1,1784.9
6812,77,1,437.35
6812,35,2,1602.61
6812,10,1,251.16
6813,3,2,859.6
6813,83,2,1358.87
6814,12,1,1423.93
6814,27,2,1617.66
6814,55,2,1868.78
6815,5,1,1471.0
6815,72,1,1162.92
6815,69,1,597.64
6816,86,2,1054.9
6817,55,2,476.62
6817,35,2,621.64
6817,52,2,222.63
6818,43,1,667.97
6818,7,1,1210.11
6818,99,2,1619.24
6819,15,2,304.78
6819,7,1,1806.99
6820,43,1,1834.31
6820,12,2,114.05
6820,11,1,135.2
6820,68,3,430.83
6821,66,2,1163.52
6821,80,1,742.85
6821,1,2,1705.33
6821,62,1,1325.04
6822,59,2,666.95
6822,23,1,109.48
6822,40,2,522.05
6823,10,2,978.88
6824,11,1,762.92
6824,1,1,143.51
6825,93,2,1921.02
6825,65,2,1956.14
6826,67,2,1900.85
6827,50,2,87.0
6827,64,1,1661.44
6827,73,2,714.98
6827,48,1,534.53
6827,90,1,378.45
6828,102,1,937.95
6829,92,1,176.86
6829,45,2,999.92
6830,49,1,913.51
6830,25,2,1034.38
6830,79,2,1253.19
6831,74,1,439.01
6831,61,2,1037.59
6831,7,2,117.14
6832,16,1,1029.72
6832,7,2,935.14
6832,87,2,1467.13
6833,52,1,354.03
6833,49,1,180.85
6834,12,1,1459.39
6834,56,2,1719.08
6834,40,2,239.73
6834,15,1,931.54
6835,22,2,1711.09
6835,37,1,1499.66
6835,5,2,429.95
6835,58,1,1660.83
6836,53,2,996.9
6837,89,2,1172.25
6837,21,1,1079.16
6838,24,1,535.52
6838,40,1,1968.05
6838,17,2,1665.37
6839,64,1,1598.73
6839,52,1,81.82
6840,103,2,453.08
6840,26,2,916.47
6840,3,2,547.08
6841,22,2,429.32
6841,43,2,1781.61
6842,12,2,1871.96
6842,64,2,677.01
6842,72,1,1449.06
6843,43,1,771.14
6843,18,2,475.83
6843,91,1,948.83
6844,79,1,1468.36
6844,92,2,342.96
6844,75,2,1110.48
6845,80,1,217.73
6846,62,1,1908.86
6846,23,2,973.57
6846,30,1,1295.05
6847,18,2,1855.05
6847,28,2,1139.91
6847,70,2,485.87
6847,6,2,325.1
6847,60,2,1931.09
6848,37,2,637.19
6848,4,1,1320.39
6848,32,2,537.63
6849,60,2,1259.65
6849,30,2,667.89
6850,28,1,1227.71
6850,41,2,610.35
6851,17,1,135.1
6851,31,2,332.66
6851,3,3,1395.77
6852,10,3,669.06
6852,43,1,904.46
6852,56,2,699.78
6852,9,1,1360.96
6852,100,2,377.01
6853,85,2,175.13
6853,69,2,865.96
6853,93,1,1378.54
6854,100,1,1966.22
6854,56,1,483.64
6855,32,2,277.36
6855,99,1,1035.59
6856,89,2,1451.2
6856,97,2,705.89
6857,93,1,1494.86
6857,39,2,444.85
6858,69,2,1545.18
6858,47,1,1460.18
6859,54,1,107.1
6859,50,1,494.93
6859,62,1,1021.83
6859,60,2,630.35
6860,89,2,1057.03
6860,12,1,1926.62
6860,45,1,641.87
6860,57,2,100.65
6861,86,1,1659.28
6862,31,1,1525.87
6862,96,2,1563.47
6862,27,1,477.41
6863,27,2,364.13
6863,92,1,1228.92
6863,1,2,801.71
6863,80,1,1040.1
6864,73,2,1124.44
6865,91,1,1778.3
6865,65,2,450.32
6866,93,1,1615.23
6867,98,1,125.73
6867,88,2,1357.24
6868,85,1,1670.86
6868,17,2,1254.69
6868,40,2,770.76
6869,53,2,761.94
6869,102,1,1019.07
6869,11,2,823.82
6869,40,2,315.16
6870,89,2,1151.3
6870,6,2,585.08
6870,95,2,1459.96
6870,7,1,1942.69
6871,86,2,1909.55
6871,3,1,857.65
6871,103,1,1225.75
6871,23,1,76.06
6872,39,1,857.29
6873,56,1,211.16
6873,81,1,1621.46
6873,76,2,1613.74
6874,45,2,1495.83
6874,12,2,1344.22
6874,32,1,597.69
6875,74,1,531.84
6875,72,1,450.93
6875,9,2,1158.98
6876,60,2,973.9
6876,100,1,1475.63
6877,18,1,1422.56
6877,12,2,1576.28
6877,6,2,572.07
6878,48,2,174.81
6879,69,2,1874.61
6879,31,1,1017.05
6880,77,2,285.32
6880,101,1,332.38
6881,1,1,998.37
6881,63,2,813.5
6881,42,1,1753.11
6882,95,1,287.15
6882,68,2,878.61
6883,23,2,189.69
6883,79,1,387.24
6883,97,1,1663.23
6884,34,1,1327.56
6884,12,1,1245.99
6884,43,1,1788.98
6884,99,2,764.96
6884,89,1,1021.08
6885,74,1,1255.21
6886,67,1,1040.31
6887,12,2,861.83
6887,54,1,1319.69
6888,15,1,376.86
6888,3,2,1235.0
6889,47,2,1227.61
6889,3,1,1164.61
6889,27,1,1223.19
6890,34,2,371.8
6890,24,1,239.74
6890,81,2,1360.12
6891,76,1,1755.55
6892,31,1,1023.1
6892,91,1,395.75
6893,66,2,1480.4
6894,96,2,499.71
6894,43,2,1937.96
6895,93,2,1103.48
6895,43,2,163.62
6896,3,3,1548.64
6896,1,2,1203.27
6896,57,1,1318.08
6897,58,2,1316.53
6897,53,1,1543.88
6897,4,2,1065.32
6897,12,1,259.13
6898,28,2,775.01
6898,74,1,815.69
6898,58,1,721.5
6898,69,2,1953.45
6899,4,2,407.61
6899,54,1,1599.41
6900,67,1,315.93
6901,46,1,212.37
6901,1,2,810.35
6901,45,1,946.84
6902,64,1,1313.48
6902,92,1,1721.63
6903,12,2,1163.2
6903,18,2,165.41
6903,25,1,128.83
6904,53,1,1869.55
6905,21,1,65.13
6906,100,1,1444.04
6906,3,2,836.92
6907,41,1,1922.17
6907,40,1,666.34
6907,100,1,1751.94
6908,73,1,839.64
6908,57,1,1898.33
6908,69,1,1916.16
6908,77,2,893.93
6909,70,1,1785.8
6910,66,2,1981.4
6911,53,2,1048.36
6912,14,2,148.21
6912,12,3,1502.85
6912,75,2,630.86
6912,67,1,1908.02
6913,7,2,1213.67
6913,21,1,1032.42
6914,7,1,1622.77
6914,1,2,1730.86
6915,68,2,1859.44
6915,33,1,395.56
6915,83,1,630.44
6916,70,1,1230.56
6917,65,2,535.08
6917,78,2,673.05
6918,42,1,668.86
6918,71,1,124.49
6918,51,2,739.06
6919,40,2,690.33
6919,51,1,870.37
6919,18,1,1503.86
6920,62,2,121.94
6920,68,2,1727.64
6920,51,2,867.81
6921,43,2,1794.48
6921,20,1,1111.04
6922,31,2,1317.62
6922,73,1,1783.39
6922,79,2,1088.52
6922,40,2,1904.72
6923,30,2,804.32
6923,35,2,379.75
6923,15,2,510.23
6923,98,1,515.83
6924,13,2,1571.09
6924,42,1,784.56
6924,88,2,370.57
6925,90,1,1248.9
6926,68,2,1670.16
6926,27,2,885.43
6926,91,1,170.62
6927,21,1,1232.04
6927,75,2,285.71
6927,79,1,1949.97
6927,25,1,399.55
6928,67,1,831.61
6929,41,1,1205.58
6930,58,2,1760.65
6930,91,1,160.71
6931,88,2,219.71
6931,4,1,1294.25
6932,48,1,1192.58
6933,88,2,1101.94
6933,1,2,308.91
6933,13,2,1745.73
6934,56,1,1092.13
6934,88,1,1659.17
6935,23,1,70.53
6935,54,2,284.56
6935,96,2,1051.05
6936,22,1,1599.83
6936,3,1,443.31
6936,1,1,937.16
6937,61,1,1945.84
6937,69,2,83.06
6938,10,1,542.41
6938,1,2,795.52
6939,5,1,372.78
6939,77,2,535.61
6939,95,1,1929.4
6939,48,2,1158.33
6940,21,2,1768.95
6940,94,1,1567.14
6940,24,2,850.68
6940,64,1,1293.72
6941,93,2,724.37
6941,64,2,1066.78
6942,28,1,1408.67
6942,63,2,1897.14
6942,70,2,1817.52
6942,59,2,1259.14
6943,6,2,1817.54
6943,45,2,1018.28
6943,91,1,521.26
6944,100,2,1028.75
6944,57,2,375.54
6944,13,2,1817.24
6945,40,2,537.84
6945,10,1,1263.33
6945,3,1,1062.73
6945,43,1,623.47
6946,70,1,437.09
6946,65,1,1840.14
6946,14,2,1033.0
6947,28,2,1700.96
6948,64,3,772.66
6948,82,1,1819.67
6949,68,2,462.52
6949,69,2,807.81
6950,20,1,1128.59
6950,46,2,1914.51
6950,37,2,1879.5
6950,62,1,1627.54
6951,82,1,199.72
6951,3,2,195.55
6951,56,1,1551.82
6952,80,2,1388.85
6952,1,1,221.37
6952,94,1,1326.4
6953,60,2,1855.25
6953,29,2,1756.7
6953,3,2,1924.46
6954,40,1,555.76
6954,72,2,1469.9
6954,73,2,1730.56
6955,100,2,1478.03
6955,24,1,380.82
6956,40,2,1047.38
6957,5,1,569.33
6957,8,1,1042.64
6957,70,1,54.8
6958,90,1,179.07
6959,87,1,1955.57
6959,24,1,1738.61
6959,22,1,1128.75
6959,29,1,359.43
6960,100,2,1606.81
6960,14,1,890.52
6960,43,1,1504.48
6961,88,2,705.06
6962,77,2,1741.87
6962,74,1,1498.28
6963,52,2,1364.98
6963,5,1,1382.12
6964,43,2,1756.04
6965,40,2,1297.43
6965,26,1,403.43
6966,17,1,1692.32
6966,43,2,1134.48
6967,49,2,603.51
6967,77,2,1471.95
6967,27,1,288.49
6967,36,2,83.59
6968,43,2,682.05
6968,47,2,1618.21
6968,67,1,1197.21
6969,76,2,313.14
6969,44,1,471.04
6969,27,1,633.95
6969,78,1,1129.99
6970,90,1,688.21
6970,52,1,795.89
6970,10,2,910.59
6971,12,1,101.33
6971,86,2,1886.76
6971,76,2,1504.78
6972,43,2,788.07
6972,58,3,1293.94
6972,63,1,1554.65
6973,82,1,230.82
6973,96,2,322.49
6973,43,1,1798.44
6974,29,2,1411.74
6974,37,1,438.21
6974,10,1,1576.19
6975,101,2,1909.6
6975,7,1,158.47
6975,79,1,1698.79
6975,94,2,1043.23
6976,28,1,538.48
6976,66,1,128.97
6977,43,2,1994.96
6977,53,3,1424.79
6978,1,1,50.85
6978,17,1,252.4
6979,30,1,1364.85
6979,43,1,1043.07
6979,103,1,1129.04
6980,84,2,911.56
6980,97,2,1005.2
6980,51,1,877.2
6980,82,1,1620.83
6981,91,1,1761.13
6981,82,1,1068.83
6981,59,2,1772.81
6982,28,1,1941.57
6982,8,1,406.64
6983,77,1,1402.24
6983,26,2,469.15
6984,95,2,669.44
6984,3,2,1802.12
6984,39,2,1586.23
6984,57,2,1111.1
6985,12,1,1119.8
6985,3,1,702.09
6985,22,1,1642.87
6985,55,2,513.02
6986,3,2,994.64
6986,58,2,1695.74
6986,68,1,722.02
6986,93,2,1688.03
6987,31,2,269.57
6987,27,1,836.64
6987,22,1,1299.2
6988,74,2,1906.71
6988,5,1,116.94
6988,65,1,684.58
6988,11,2,258.71
6989,51,2,1447.54
6989,89,1,1495.35
6989,29,1,1322.83
6989,43,1,784.06
6990,75,2,96.09
6990,17,2,357.56
6990,35,2,1930.55
6991,66,1,1522.44
6991,13,1,213.26
6992,72,1,1402.64
6992,88,1,1672.73
6992,94,2,918.17
6993,85,1,852.04
6993,26,1,1743.8
6994,14,1,1602.83
6994,2,1,1562.44
6995,88,1,1280.53
6995,39,1,215.12
6996,9,2,608.88
6996,53,2,249.15
6996,58,1,1154.09
6997,19,1,732.71
6997,77,2,1809.5
6998,59,1,822.47
6998,1,2,1312.9
6998,75,2,1428.26
6999,54,1,1992.4
6999,3,2,66.26
7000,1,1,1031.74
7001,19,2,1692.2
7001,50,1,1087.68
7001,46,1,781.6
7002,17,2,919.66
7002,24,2,147.54
7002,55,1,638.15
7002,1,2,1718.99
7003,35,2,887.75
7003,40,1,649.5
7004,35,1,1674.04
7005,28,1,1834.96
7006,99,1,623.12
7006,89,1,1795.31
7006,19,2,1532.59
7006,22,2,366.12
7007,23,1,1980.39
7007,20,2,1985.63
7007,100,2,398.58
7008,41,1,1411.53
7008,36,2,1670.86
7008,60,1,1177.76
7009,65,2,1970.21
7009,50,2,1859.89
7010,74,1,1095.32
7010,56,1,1739.13
7011,36,1,1119.57
